param	expType	paramValue	species	type	conc	growthRate	excessProd	numTypes
m	FALSE	5.254053e-4	7	S-species	0	1.436066	2.583479	1
m	FALSE	5.254053e-4	8	S-species	1.874379e-11	2.535142	2.583479	1
m	FALSE	5.254053e-4	9	S-species	0	2.132169	2.583479	1
m	FALSE	5.254053e-4	10	S-species	0	2.028718	2.583479	1
m	FALSE	5.530582e-4	1	S-species	1	2.589791	2.583149	1
m	FALSE	5.530582e-4	2	S-species	4.704198e-42	1.685576	2.583149	1
m	FALSE	5.530582e-4	3	S-species	1.035357e-21	2.262087	2.583149	1
m	FALSE	5.530582e-4	4	S-species	6.144364e-69	1.239161	2.583149	1
m	FALSE	5.530582e-4	5	S-species	1.1835659999999998e-31	2	2.583149	1
m	FALSE	5.530582e-4	6	S-species	1.293663e-44	1.613319	2.583149	1
m	FALSE	5.530582e-4	7	S-species	5.9909399999999995e-52	1.436066	2.583149	1
m	FALSE	5.530582e-4	8	S-species	4.331023e-8	2.535142	2.583149	1
m	FALSE	5.530582e-4	9	S-species	7.192537e-27	2.132169	2.583149	1
m	FALSE	5.530582e-4	10	S-species	1.2406199999999999e-30	2.028718	2.583149	1
m	FALSE	5.821665e-4	1	S-species	1	2.589791	2.582801	1
m	FALSE	5.821665e-4	2	S-species	2.4086849999999998e-42	1.685576	2.582801	1
m	FALSE	5.821665e-4	3	S-species	9.340111e-22	2.262087	2.582801	1
m	FALSE	5.821665e-4	4	S-species	1.44262e-67	1.239161	2.582801	1
m	FALSE	5.821665e-4	5	S-species	1.103223e-31	2	2.582801	1
m	FALSE	5.821665e-4	6	S-species	6.113521e-45	1.613319	2.582801	1
m	FALSE	5.821665e-4	7	S-species	2.929306e-52	1.436066	2.582801	1
m	FALSE	5.821665e-4	8	S-species	3.002054e-8	2.535142	2.582801	1
m	FALSE	5.821665e-4	9	S-species	7.345027e-27	2.132169	2.582801	1
m	FALSE	5.821665e-4	10	S-species	1.220664e-30	2.028718	2.582801	1
m	FALSE	6.128069e-4	1	S-species	1	2.589791	2.582435	1
m	FALSE	6.128069e-4	2	S-species	3.2721949999999996e-43	1.685576	2.582435	1
m	FALSE	6.128069e-4	3	S-species	5.254949000000001e-22	2.262087	2.582435	1
m	FALSE	6.128069e-4	4	S-species	5.95916e-69	1.239161	2.582435	1
m	FALSE	6.128069e-4	5	S-species	3.910978e-32	2	2.582435	1
m	FALSE	6.128069e-4	6	S-species	7.024803e-46	1.613319	2.582435	1
m	FALSE	6.128069e-4	7	S-species	2.137336e-53	1.436066	2.582435	1
m	FALSE	6.128069e-4	8	S-species	3.312907e-8	2.535142	2.582435	1
m	FALSE	6.128069e-4	9	S-species	3.3136789999999994e-27	2.132169	2.582435	1
m	FALSE	6.128069e-4	10	S-species	4.58958e-31	2.028718	2.582435	1
m	FALSE	6.450599e-4	1	S-species	1	2.589791	2.58205	1
m	FALSE	6.450599e-4	2	S-species	9.182795999999999e-44	1.685576	2.58205	1
m	FALSE	6.450599e-4	3	S-species	3.5041330000000003e-22	2.262087	2.58205	1
m	FALSE	6.450599e-4	4	S-species	2.052446e-70	1.239161	2.58205	1
m	FALSE	6.450599e-4	5	S-species	2.2204590000000002e-32	2	2.58205	1
m	FALSE	6.450599e-4	6	S-species	1.598875e-46	1.613319	2.58205	1
m	FALSE	6.450599e-4	7	S-species	2.678901e-54	1.436066	2.58205	1
m	FALSE	6.450599e-4	8	S-species	2.455867e-8	2.535142	2.58205	1
m	FALSE	6.450599e-4	9	S-species	2.087301e-27	2.132169	2.58205	1
m	FALSE	6.450599e-4	10	S-species	2.685863e-31	2.028718	2.58205	1
m	FALSE	6.790104e-4	1	S-species	1	2.589791	2.581645	1
m	FALSE	6.790104e-4	2	S-species	2.186301e-55	1.685576	2.581645	1
m	FALSE	6.790104e-4	3	S-species	6.238651000000001e-23	2.262087	2.581645	1
m	FALSE	6.790104e-4	4	S-species	0	1.239161	2.581645	1
m	FALSE	6.790104e-4	5	S-species	5.456287e-35	2	2.581645	1
m	FALSE	6.790104e-4	6	S-species	0	1.613319	2.581645	1
m	FALSE	6.790104e-4	7	S-species	0	1.436066	2.581645	1
m	FALSE	6.790104e-4	8	S-species	2.769844e-8	2.535142	2.581645	1
m	FALSE	6.790104e-4	9	S-species	7.050679e-29	2.132169	2.581645	1
m	FALSE	6.790104e-4	10	S-species	1.302334e-33	2.028718	2.581645	1
m	FALSE	7.147478e-4	1	S-species	1	2.589791	2.581219	1
m	FALSE	7.147478e-4	2	S-species	4.18347e-45	1.685576	2.581219	1
m	FALSE	7.147478e-4	3	S-species	1.081846e-22	2.262087	2.581219	1
m	FALSE	7.147478e-4	4	S-species	3.958835e-73	1.239161	2.581219	1
m	FALSE	7.147478e-4	5	S-species	2.9886869999999998e-33	2	2.581219	1
m	FALSE	7.147478e-4	6	S-species	5.2223449999999995e-48	1.613319	2.581219	1
m	FALSE	7.147478e-4	7	S-species	3.9011059999999997e-56	1.436066	2.581219	1
m	FALSE	7.147478e-4	8	S-species	2.097825e-8	2.535142	2.581219	1
m	FALSE	7.147478e-4	9	S-species	4.2080209999999995e-28	2.132169	2.581219	1
m	FALSE	7.147478e-4	10	S-species	3.941554e-32	2.028718	2.581219	1
m	FALSE	7.523661e-4	1	S-species	1	2.589791	2.580771	1
m	FALSE	7.523661e-4	2	S-species	5.309474e-46	1.685576	2.580771	1
m	FALSE	7.523661e-4	3	S-species	3.9356050000000005e-23	2.262087	2.580771	1
m	FALSE	7.523661e-4	4	S-species	4.810951e-74	1.239161	2.580771	1
m	FALSE	7.523661e-4	5	S-species	6.00388e-34	2	2.580771	1
m	FALSE	7.523661e-4	6	S-species	6.142761e-49	1.613319	2.580771	1
m	FALSE	7.523661e-4	7	S-species	3.801666e-57	1.436066	2.580771	1
m	FALSE	7.523661e-4	8	S-species	2.094397e-8	2.535142	2.580771	1
m	FALSE	7.523661e-4	9	S-species	1.11303e-28	2.132169	2.580771	1
m	FALSE	7.523661e-4	10	S-species	8.403494e-33	2.028718	2.580771	1
m	FALSE	7.919643e-4	1	S-species	1	2.589791	2.580299	1
m	FALSE	7.919643e-4	2	S-species	1.70056e-46	1.685576	2.580299	1
m	FALSE	7.919643e-4	3	S-species	2.8620080000000004e-23	2.262087	2.580299	1
m	FALSE	7.919643e-4	4	S-species	4.038868e-74	1.239161	2.580299	1
m	FALSE	7.919643e-4	5	S-species	3.313393e-34	2	2.580299	1
m	FALSE	7.919643e-4	6	S-species	1.850301e-49	1.613319	2.580299	1
m	FALSE	7.919643e-4	7	S-species	1.0828839999999999e-57	1.436066	2.580299	1
m	FALSE	7.919643e-4	8	S-species	1.945108e-8	2.535142	2.580299	1
m	FALSE	7.919643e-4	9	S-species	7.209978e-29	2.132169	2.580299	1
m	FALSE	7.919643e-4	10	S-species	4.806616e-33	2.028718	2.580299	1
m	FALSE	8.336466e-4	1	S-species	1	2.589791	2.579803	1
m	FALSE	8.336466e-4	2	S-species	6.934975e-47	1.685576	2.579803	1
m	FALSE	8.336466e-4	3	S-species	1.8611890000000002e-23	2.262087	2.579803	1
m	FALSE	8.336466e-4	4	S-species	1.120435e-74	1.239161	2.579803	1
m	FALSE	8.336466e-4	5	S-species	1.627835e-34	2	2.579803	1
m	FALSE	8.336466e-4	6	S-species	7.036052e-50	1.613319	2.579803	1
m	FALSE	8.336466e-4	7	S-species	3.302615e-58	1.436066	2.579803	1
m	FALSE	8.336466e-4	8	S-species	1.735347e-8	2.535142	2.579803	1
m	FALSE	8.336466e-4	9	S-species	4.05923e-29	2.132169	2.579803	1
m	FALSE	8.336466e-4	10	S-species	2.4280119999999998e-33	2.028718	2.579803	1
m	FALSE	8.775228e-4	1	S-species	1	2.589791	2.579282	1
m	FALSE	8.775228e-4	2	S-species	2.0627800000000001e-47	1.685576	2.579282	1
m	FALSE	8.775228e-4	3	S-species	9.047279e-24	2.262087	2.579282	1
m	FALSE	8.775228e-4	4	S-species	1.1102980000000001e-75	1.239161	2.579282	1
m	FALSE	8.775228e-4	5	S-species	6.240072e-35	2	2.579282	1
m	FALSE	8.775228e-4	6	S-species	1.8237909999999997e-50	1.613319	2.579282	1
m	FALSE	8.775228e-4	7	S-species	6.061432e-59	1.436066	2.579282	1
m	FALSE	8.775228e-4	8	S-species	1.541098e-8	2.535142	2.579282	1
m	FALSE	8.775228e-4	9	S-species	1.704604e-29	2.132169	2.579282	1
m	FALSE	8.775228e-4	10	S-species	9.471702e-34	2.028718	2.579282	1
m	FALSE	9.237082e-4	1	S-species	1	2.589791	2.578733	1
m	FALSE	9.237082e-4	2	S-species	5.491174999999999e-51	1.685576	2.578733	1
m	FALSE	9.237082e-4	3	S-species	3.113858e-24	2.262087	2.578733	1
m	FALSE	9.237082e-4	4	S-species	0	1.239161	2.578733	1
m	FALSE	9.237082e-4	5	S-species	4.087291e-36	2	2.578733	1
m	FALSE	9.237082e-4	6	S-species	3.7661080000000005e-55	1.613319	2.578733	1
m	FALSE	9.237082e-4	7	S-species	6.2426910000000004e-71	1.436066	2.578733	1
m	FALSE	9.237082e-4	8	S-species	1.302334e-8	2.535142	2.578733	1
m	FALSE	9.237082e-4	9	S-species	3.0506369999999998e-30	2.132169	2.578733	1
m	FALSE	9.237082e-4	10	S-species	8.02511e-35	2.028718	2.578733	1
m	FALSE	9.723244e-4	1	S-species	1	2.589791	2.578156	1
m	FALSE	9.723244e-4	2	S-species	6.108428e-49	1.685576	2.578156	1
m	FALSE	9.723244e-4	3	S-species	1.875108e-24	2.262087	2.578156	1
m	FALSE	9.723244e-4	4	S-species	4.38066e-78	1.239161	2.578156	1
m	FALSE	9.723244e-4	5	S-species	5.476493e-36	2	2.578156	1
m	FALSE	9.723244e-4	6	S-species	4.339506e-52	1.613319	2.578156	1
m	FALSE	9.723244e-4	7	S-species	7.827869e-61	1.436066	2.578156	1
m	FALSE	9.723244e-4	8	S-species	1.166509e-8	2.535142	2.578156	1
m	FALSE	9.723244e-4	9	S-species	2.267979e-30	2.132169	2.578156	1
m	FALSE	9.723244e-4	10	S-species	9.127120999999999e-35	2.028718	2.578156	1
m	FALSE	0.001023499	1	S-species	1	2.589791	2.577549	1
m	FALSE	0.001023499	2	S-species	5.343862e-50	1.685576	2.577549	1
m	FALSE	0.001023499	3	S-species	8.00798e-25	2.262087	2.577549	1
m	FALSE	0.001023499	4	S-species	5.741117e-81	1.239161	2.577549	1
m	FALSE	0.001023499	5	S-species	1.204648e-36	2	2.577549	1
m	FALSE	0.001023499	6	S-species	2.900948e-53	1.613319	2.577549	1
m	FALSE	0.001023499	7	S-species	2.10578e-62	1.436066	2.577549	1
m	FALSE	0.001023499	8	S-species	9.763259e-9	2.535142	2.577549	1
m	FALSE	0.001023499	9	S-species	7.0059189999999995e-31	2.132169	2.577549	1
m	FALSE	0.001023499	10	S-species	2.163591e-35	2.028718	2.577549	1
m	FALSE	0.001077368	1	S-species	1	2.589791	2.57691	1
m	FALSE	0.001077368	2	S-species	3.0191039999999995e-51	1.685576	2.57691	1
m	FALSE	0.001077368	3	S-species	3.248432e-25	2.262087	2.57691	1
m	FALSE	0.001077368	4	S-species	8.119913e-82	1.239161	2.57691	1
m	FALSE	0.001077368	5	S-species	2.144893e-37	2	2.57691	1
m	FALSE	0.001077368	6	S-species	1.2257410000000001e-54	1.613319	2.57691	1
m	FALSE	0.001077368	7	S-species	5.082604e-64	1.436066	2.57691	1
m	FALSE	0.001077368	8	S-species	9.001007e-9	2.535142	2.57691	1
m	FALSE	0.001077368	9	S-species	1.9111119999999999e-31	2.132169	2.57691	1
m	FALSE	0.001077368	10	S-species	4.237294e-36	2.028718	2.57691	1
m	FALSE	0.001134071	1	S-species	1	2.589791	2.576239	1
m	FALSE	0.001134071	2	S-species	3.461616999999999e-51	1.685576	2.576239	1
m	FALSE	0.001134071	3	S-species	2.311466e-25	2.262087	2.576239	1
m	FALSE	0.001134071	4	S-species	5.392417e-81	1.239161	2.576239	1
m	FALSE	0.001134071	5	S-species	1.8071959999999999e-37	2	2.576239	1
m	FALSE	0.001134071	6	S-species	1.495816e-54	1.613319	2.576239	1
m	FALSE	0.001134071	7	S-species	6.831768999999999e-64	1.436066	2.576239	1
m	FALSE	0.001134071	8	S-species	7.16129e-9	2.535142	2.576239	1
m	FALSE	0.001134071	9	S-species	1.447744e-31	2.132169	2.576239	1
m	FALSE	0.001134071	10	S-species	3.460416e-36	2.028718	2.576239	1
m	FALSE	0.001193759	1	S-species	1	2.589791	2.575533	1
m	FALSE	0.001193759	2	S-species	7.470289e-53	1.685576	2.575533	1
m	FALSE	0.001193759	3	S-species	5.171611999999999e-26	2.262087	2.575533	1
m	FALSE	0.001193759	4	S-species	2.8769649999999996e-84	1.239161	2.575533	1
m	FALSE	0.001193759	5	S-species	1.2730869999999998e-38	2	2.575533	1
m	FALSE	0.001193759	6	S-species	2.520974e-56	1.613319	2.575533	1
m	FALSE	0.001193759	7	S-species	6.07444e-66	1.436066	2.575533	1
m	FALSE	0.001193759	8	S-species	6.431348e-9	2.535142	2.575533	1
m	FALSE	0.001193759	9	S-species	1.7985770000000002e-32	2.132169	2.575533	1
m	FALSE	0.001193759	10	S-species	2.756088e-37	2.028718	2.575533	1
m	FALSE	0.001256589	1	S-species	1	2.589791	2.574791	1
m	FALSE	0.001256589	2	S-species	1.9576049999999999e-53	1.685576	2.574791	1
m	FALSE	0.001256589	3	S-species	2.645661e-26	2.262087	2.574791	1
m	FALSE	0.001256589	4	S-species	3.5850199999999996e-85	1.239161	2.574791	1
m	FALSE	0.001256589	5	S-species	4.5942889999999996e-39	2	2.574791	1
m	FALSE	0.001256589	6	S-species	6.116789e-57	1.613319	2.574791	1
m	FALSE	0.001256589	7	S-species	1.268988e-66	1.436066	2.574791	1
m	FALSE	0.001256589	8	S-species	5.937812e-9	2.535142	2.574791	1
m	FALSE	0.001256589	9	S-species	7.603967999999999e-33	2.132169	2.574791	1
m	FALSE	0.001256589	10	S-species	1.03242e-37	2.028718	2.574791	1
m	FALSE	0.001322725	1	S-species	1	2.589791	2.57401	1
m	FALSE	0.001322725	2	S-species	4.9974e-54	1.685576	2.57401	1
m	FALSE	0.001322725	3	S-species	1.537292e-26	2.262087	2.57401	1
m	FALSE	0.001322725	4	S-species	4.6546219999999996e-86	1.239161	2.57401	1
m	FALSE	0.001322725	5	S-species	1.956037e-39	2	2.57401	1
m	FALSE	0.001322725	6	S-species	1.424279e-57	1.613319	2.57401	1
m	FALSE	0.001322725	7	S-species	2.298573e-67	1.436066	2.57401	1
m	FALSE	0.001322725	8	S-species	4.614971e-9	2.535142	2.57401	1
m	FALSE	0.001322725	9	S-species	3.8487719999999994e-33	2.132169	2.57401	1
m	FALSE	0.001322725	10	S-species	4.5581359999999995e-38	2.028718	2.57401	1
m	FALSE	0.001392342	1	S-species	1	2.589791	2.57319	1
m	FALSE	0.001392342	2	S-species	2.17134e-55	1.685576	2.57319	1
m	FALSE	0.001392342	3	S-species	4.596558e-27	2.262087	2.57319	1
m	FALSE	0.001392342	4	S-species	8.776746e-89	1.239161	2.57319	1
m	FALSE	0.001392342	5	S-species	2.79859e-40	2	2.57319	1
m	FALSE	0.001392342	6	S-species	4.130435e-59	1.613319	2.57319	1
m	FALSE	0.001392342	7	S-species	1.9067360000000001e-69	1.436066	2.57319	1
m	FALSE	0.001392342	8	S-species	3.934486e-9	2.535142	2.57319	1
m	FALSE	0.001392342	9	S-species	7.940358e-34	2.132169	2.57319	1
m	FALSE	0.001392342	10	S-species	7.094754999999999e-39	2.028718	2.57319	1
m	FALSE	0.001465623	1	S-species	1	2.589791	2.572327	1
m	FALSE	0.001465623	2	S-species	6.111907999999999e-57	1.685576	2.572327	1
m	FALSE	0.001465623	3	S-species	1.128622e-27	2.262087	2.572327	1
m	FALSE	0.001465623	4	S-species	8.91929e-94	1.239161	2.572327	1
m	FALSE	0.001465623	5	S-species	2.537393e-41	2	2.572327	1
m	FALSE	0.001465623	6	S-species	8.583901e-61	1.613319	2.572327	1
m	FALSE	0.001465623	7	S-species	1.633627e-71	1.436066	2.572327	1
m	FALSE	0.001465623	8	S-species	3.476321e-9	2.535142	2.572327	1
m	FALSE	0.001465623	9	S-species	1.167927e-34	2.132169	2.572327	1
m	FALSE	0.001465623	10	S-species	7.061134e-40	2.028718	2.572327	1
m	FALSE	0.001542761	1	S-species	1	2.589791	2.57142	1
m	FALSE	0.001542761	2	S-species	3.384723e-58	1.685576	2.57142	1
m	FALSE	0.001542761	3	S-species	3.392993e-28	2.262087	2.57142	1
m	FALSE	0.001542761	4	S-species	7.79566e-95	1.239161	2.57142	1
m	FALSE	0.001542761	5	S-species	3.5139839999999997e-42	2	2.57142	1
m	FALSE	0.001542761	6	S-species	3.7580169999999996e-62	1.613319	2.57142	1
m	FALSE	0.001542761	7	S-species	3.596604e-73	1.436066	2.57142	1
m	FALSE	0.001542761	8	S-species	2.865675e-9	2.535142	2.57142	1
m	FALSE	0.001542761	9	S-species	2.356683e-35	2.132169	2.57142	1
m	FALSE	0.001542761	10	S-species	1.058769e-40	2.028718	2.57142	1
m	FALSE	0.001623959	1	S-species	1	2.589791	2.570466	1
m	FALSE	0.001623959	2	S-species	1.869837e-59	1.685576	2.570466	1
m	FALSE	0.001623959	3	S-species	8.760587e-29	2.262087	2.570466	1
m	FALSE	0.001623959	4	S-species	1.751017e-96	1.239161	2.570466	1
m	FALSE	0.001623959	5	S-species	4.2886739999999996e-43	2	2.570466	1
m	FALSE	0.001623959	6	S-species	1.7384699999999998e-63	1.613319	2.570466	1
m	FALSE	0.001623959	7	S-species	1.045815e-74	1.436066	2.570466	1
m	FALSE	0.001623959	8	S-species	2.136473e-9	2.535142	2.570466	1
m	FALSE	0.001623959	9	S-species	4.143431e-36	2.132169	2.570466	1
m	FALSE	0.001623959	10	S-species	1.3934049999999998e-41	2.028718	2.570466	1
m	FALSE	0.001709431	1	S-species	1	2.589791	2.569464	1
m	FALSE	0.001709431	2	S-species	9.903897e-61	1.685576	2.569464	1
m	FALSE	0.001709431	3	S-species	2.359962e-29	2.262087	2.569464	1
m	FALSE	0.001709431	4	S-species	1.0533739999999998e-97	1.239161	2.569464	1
m	FALSE	0.001709431	5	S-species	5.219387999999999e-44	2	2.569464	1
m	FALSE	0.001709431	6	S-species	7.749732e-65	1.613319	2.569464	1
m	FALSE	0.001709431	7	S-species	3.0904110000000004e-76	1.436066	2.569464	1
m	FALSE	0.001709431	8	S-species	1.616879e-9	2.535142	2.569464	1
m	FALSE	0.001709431	9	S-species	7.453719e-37	2.132169	2.569464	1
m	FALSE	0.001709431	10	S-species	1.840267e-42	2.028718	2.569464	1
m	FALSE	0.001799401	1	S-species	1	2.589791	2.5684110000000002	1
m	FALSE	0.001799401	2	S-species	5.836336e-63	1.685576	2.5684110000000002	1
m	FALSE	0.001799401	3	S-species	2.976441e-30	2.262087	2.5684110000000002	1
m	FALSE	0.001799401	4	S-species	1.2967710000000001e-101	1.239161	2.5684110000000002	1
m	FALSE	0.001799401	5	S-species	1.563107e-45	2	2.5684110000000002	1
m	FALSE	0.001799401	6	S-species	3.0552070000000004e-67	1.613319	2.5684110000000002	1
m	FALSE	0.001799401	7	S-species	3.961699e-79	1.436066	2.5684110000000002	1
m	FALSE	0.001799401	8	S-species	1.134847e-9	2.535142	2.5684110000000002	1
m	FALSE	0.001799401	9	S-species	4.4264669999999997e-38	2.132169	2.5684110000000002	1
m	FALSE	0.001799401	10	S-species	6.477292999999999e-44	2.028718	2.5684110000000002	1
m	FALSE	0.001894106	1	S-species	1	2.589791	2.567304	1
m	FALSE	0.001894106	2	S-species	9.709712e-64	1.685576	2.567304	1
m	FALSE	0.001894106	3	S-species	1.531902e-30	2.262087	2.567304	1
m	FALSE	0.001894106	4	S-species	5.014457999999999e-103	1.239161	2.567304	1
m	FALSE	0.001894106	5	S-species	4.691052e-46	2	2.567304	1
m	FALSE	0.001894106	6	S-species	4.3927989999999996e-68	1.613319	2.567304	1
m	FALSE	0.001894106	7	S-species	3.77336e-80	1.436066	2.567304	1
m	FALSE	0.001894106	8	S-species	1.377346e-9	2.535142	2.567304	1
m	FALSE	0.001894106	9	S-species	1.722424e-38	2.132169	2.567304	1
m	FALSE	0.001894106	10	S-species	2.0438189999999997e-44	2.028718	2.567304	1
m	FALSE	0.001993796	1	S-species	1	2.589791	2.56614	1
m	FALSE	0.001993796	2	S-species	1.1244420000000001e-66	1.685576	2.56614	1
m	FALSE	0.001993796	3	S-species	6.794358e-32	2.262087	2.56614	1
m	FALSE	0.001993796	4	S-species	9.979071999999999e-108	1.239161	2.56614	1
m	FALSE	0.001993796	5	S-species	3.733676e-48	2	2.56614	1
m	FALSE	0.001993796	6	S-species	3.128737e-71	1.613319	2.56614	1
m	FALSE	0.001993796	7	S-species	7.619504e-84	1.436066	2.56614	1
m	FALSE	0.001993796	8	S-species	1.720281e-10	2.535142	2.56614	1
m	FALSE	0.001993796	9	S-species	3.175824e-40	2.132169	2.56614	1
m	FALSE	0.001993796	10	S-species	1.9500440000000002e-46	2.028718	2.56614	1
m	FALSE	0.002098733	1	S-species	1	2.589791	2.564917	1
m	FALSE	0.002098733	2	S-species	1.938217e-74	1.685576	2.564917	1
m	FALSE	0.002098733	3	S-species	1.919684e-37	2.262087	2.564917	1
m	FALSE	0.002098733	4	S-species	1.3199029999999999e-117	1.239161	2.564917	1
m	FALSE	0.002098733	5	S-species	7.182046e-55	2	2.564917	1
m	FALSE	0.002098733	6	S-species	3.328292e-79	1.613319	2.564917	1
m	FALSE	0.002098733	7	S-species	1.8909699999999996e-92	1.436066	2.564917	1
m	FALSE	0.002098733	8	S-species	3.768138e-13	2.535142	2.564917	1
m	FALSE	0.002098733	9	S-species	1.994924e-46	2.132169	2.564917	1
m	FALSE	0.002098733	10	S-species	4.717394999999999e-53	2.028718	2.564917	1
m	FALSE	0.002209192	1	S-species	1	2.589791	2.563633	1
m	FALSE	0.002209192	2	S-species	6.819827e-77	1.685576	2.563633	1
m	FALSE	0.002209192	3	S-species	1.23227e-38	2.262087	2.563633	1
m	FALSE	0.002209192	4	S-species	8.587425999999999e-122	1.239161	2.563633	1
m	FALSE	0.002209192	5	S-species	1.164326e-56	2	2.563633	1
m	FALSE	0.002209192	6	S-species	8.199452e-82	1.613319	2.563633	1
m	FALSE	0.002209192	7	S-species	1.6013629999999997e-95	1.436066	2.563633	1
m	FALSE	0.002209192	8	S-species	2.285788e-12	2.535142	2.563633	1
m	FALSE	0.002209192	9	S-species	6.838249e-48	2.132169	2.563633	1
m	FALSE	0.002209192	10	S-species	8.813692e-55	2.028718	2.563633	1
m	FALSE	0.002325465	1	S-species	1	2.589791	2.562283	1
m	FALSE	0.002325465	2	S-species	2.194605e-82	1.685576	2.562283	1
m	FALSE	0.002325465	3	S-species	1.026215e-41	2.262087	2.562283	1
m	FALSE	0.002325465	4	S-species	1.3056349999999998e-129	1.239161	2.562283	1
m	FALSE	0.002325465	5	S-species	5.686425e-61	2	2.562283	1
m	FALSE	0.002325465	6	S-species	1.404178e-87	1.613319	2.562283	1
m	FALSE	0.002325465	7	S-species	5.690524999999999e-102	1.436066	2.562283	1
m	FALSE	0.002325465	8	S-species	1.006925e-15	2.535142	2.562283	1
m	FALSE	0.002325465	9	S-species	1.2105659999999998e-51	2.132169	2.562283	1
m	FALSE	0.002325465	10	S-species	5.884897e-59	2.028718	2.562283	1
m	FALSE	0.002447858	1	S-species	1	2.589791	2.560865	1
m	FALSE	0.002447858	2	S-species	1.2891120000000002e-87	1.685576	2.560865	1
m	FALSE	0.002447858	3	S-species	3.656786999999999e-43	2.262087	2.560865	1
m	FALSE	0.002447858	4	S-species	3.8207559999999994e-140	1.239161	2.560865	1
m	FALSE	0.002447858	5	S-species	3.0254059999999996e-64	2	2.560865	1
m	FALSE	0.002447858	6	S-species	3.079008e-93	1.613319	2.560865	1
m	FALSE	0.002447858	7	S-species	4.670372e-109	1.436066	2.560865	1
m	FALSE	0.002447858	8	S-species	1.044668e-10	2.535142	2.560865	1
m	FALSE	0.002447858	9	S-species	4.13914e-54	2.132169	2.560865	1
m	FALSE	0.002447858	10	S-species	4.665154e-62	2.028718	2.560865	1
m	FALSE	0.002576693	1	S-species	1	2.589791	2.559376	1
m	FALSE	0.002576693	2	S-species	1.1701899999999999e-83	1.685576	2.559376	1
m	FALSE	0.002576693	3	S-species	1.882291e-40	2.262087	2.559376	1
m	FALSE	0.002576693	4	S-species	6.141972e-136	1.239161	2.559376	1
m	FALSE	0.002576693	5	S-species	7.520014000000001e-61	2	2.559376	1
m	FALSE	0.002576693	6	S-species	1.981978e-89	1.613319	2.559376	1
m	FALSE	0.002576693	7	S-species	6.7867799999999994e-105	1.436066	2.559376	1
m	FALSE	0.002576693	8	S-species	2.096933e-9	2.535142	2.559376	1
m	FALSE	0.002576693	9	S-species	6.073320999999999e-51	2.132169	2.559376	1
m	FALSE	0.002576693	10	S-species	8.351833e-59	2.028718	2.559376	1
m	FALSE	0.002712308	1	S-species	1	2.589791	2.557812	1
m	FALSE	0.002712308	2	S-species	1.445839e-94	1.685576	2.557812	1
m	FALSE	0.002712308	3	S-species	1.070439e-45	2.262087	2.557812	1
m	FALSE	0.002712308	4	S-species	6.883309999999999e-147	1.239161	2.557812	1
m	FALSE	0.002712308	5	S-species	1.4027889999999999e-68	2	2.557812	1
m	FALSE	0.002712308	6	S-species	1.0018929999999999e-100	1.613319	2.557812	1
m	FALSE	0.002712308	7	S-species	1.889582e-116	1.436066	2.557812	1
m	FALSE	0.002712308	8	S-species	1.832899e-10	2.535142	2.557812	1
m	FALSE	0.002712308	9	S-species	8.912013e-58	2.132169	2.557812	1
m	FALSE	0.002712308	10	S-species	5.0945510000000004e-67	2.028718	2.557812	1
m	FALSE	0.002855062	1	S-species	1	2.589791	2.556169	1
m	FALSE	0.002855062	2	S-species	2.0877499999999998e-110	1.685576	2.556169	1
m	FALSE	0.002855062	3	S-species	9.701925e-56	2.262087	2.556169	1
m	FALSE	0.002855062	4	S-species	2.073409e-171	1.239161	2.556169	1
m	FALSE	0.002855062	5	S-species	8.770551e-82	2	2.556169	1
m	FALSE	0.002855062	6	S-species	1.118361e-117	1.613319	2.556169	1
m	FALSE	0.002855062	7	S-species	4.226417e-136	1.436066	2.556169	1
m	FALSE	0.002855062	8	S-species	2.803662e-13	2.535142	2.556169	1
m	FALSE	0.002855062	9	S-species	2.75261e-69	2.132169	2.556169	1
m	FALSE	0.002855062	10	S-species	4.31382e-79	2.028718	2.556169	1
m	FALSE	0.003005328	1	S-species	1	2.589791	2.554444	1
m	FALSE	0.003005328	2	S-species	1.9632559999999997e-105	1.685576	2.554444	1
m	FALSE	0.003005328	3	S-species	3.3686319999999997e-50	2.262087	2.554444	1
m	FALSE	0.003005328	4	S-species	1.8532169999999994e-172	1.239161	2.554444	1
m	FALSE	0.003005328	5	S-species	1.745728e-76	2	2.554444	1
m	FALSE	0.003005328	6	S-species	1.2538279999999999e-112	1.613319	2.554444	1
m	FALSE	0.003005328	7	S-species	3.352362e-132	1.436066	2.554444	1
m	FALSE	0.003005328	8	S-species	5.469362e-10	2.535142	2.554444	1
m	FALSE	0.003005328	9	S-species	9.467716999999999e-64	2.132169	2.554444	1
m	FALSE	0.003005328	10	S-species	9.519829e-74	2.028718	2.554444	1
m	FALSE	0.003163503	1	S-species	1	2.589791	2.552633	1
m	FALSE	0.003163503	2	S-species	0	1.685576	2.552633	1
m	FALSE	0.003163503	3	S-species	0	2.262087	2.552633	1
m	FALSE	0.003163503	4	S-species	0	1.239161	2.552633	1
m	FALSE	0.003163503	5	S-species	0	2	2.552633	1
