time	resource	numTypes	assocRate
28637	46.02965	52	61.13672
28638	46.05086	52	61.13222
28639	46.07201	52	61.12772
28640	46.09312	52	61.12322
28641	46.11417	52	61.11872
28642	46.13517	52	61.11422
28643	46.15612	52	61.10972
28644	46.17702	52	61.10522
28645	46.19786	52	61.10072
28646	46.21865	52	61.09622
28647	46.23939	52	61.09172
28648	46.26008	52	61.08722
28649	46.28071	52	61.08272
28650	46.30129	52	61.07822
28651	46.32182	52	61.07372
28652	46.3423	52	61.06922
28653	46.36272	52	61.06472
28654	46.3831	52	61.06022
28655	46.40341	52	61.05572
28656	46.42368	52	61.05122
28657	46.44389	52	61.04672
28658	46.46405	52	61.04222
28659	46.48416	52	61.03772
28660	46.50421	52	61.03322
28661	46.52422	52	61.02872
28662	46.54416	52	61.02422
28663	46.56406	52	61.01972
28664	46.5839	52	61.01522
28665	46.60369	52	61.01072
28666	46.62342	52	61.00622
28667	46.6431	52	61.00172
28668	46.66273	52	60.99723
28669	46.68231	52	60.99273
28670	46.70183	52	60.98823
28671	46.7213	52	60.98373
28672	46.74071	52	60.97923
28673	46.76007	52	60.97473
28674	46.77938	52	60.97023
28675	46.79863	52	60.96573
28676	46.81783	52	60.96123
28677	46.83698	52	60.95673
28678	46.85607	52	60.95223
28679	46.87511	52	60.94773
28680	46.89409	52	60.94323
28681	46.91302	52	60.93873
28682	46.93189	52	60.93423
28683	46.95072	52	60.92973
28684	46.96948	52	60.92523
28685	46.9882	52	60.92073
28686	47.00686	52	60.91623
28687	47.02546	52	60.91173
28688	47.04401	52	60.90723
28689	47.06251	52	60.90273
28690	47.08095	52	60.89823
28691	47.09933	52	60.89373
28692	47.11767	52	60.88923
28693	47.13594	52	60.88473
28694	47.15417	52	60.88023
28695	47.17234	52	60.87573
28696	47.19045	52	60.87123
28697	47.20851	52	60.86673
28698	47.22651	52	60.86223
28699	47.24446	52	60.85773
28700	47.26236	52	60.85323
28701	47.2802	52	60.84873
28702	47.29798	52	60.84423
28703	47.31571	52	60.83973
28704	47.33339	52	60.83523
28705	47.35101	52	60.83073
28706	47.36857	52	60.82623
28707	47.38608	52	60.82173
28708	47.40353	52	60.81723
28709	47.42093	52	60.81273
28710	47.43828	52	60.80823
28711	47.45556	52	60.80373
28712	47.4728	52	60.79923
28713	47.48997	52	60.79473
28714	47.50709	52	60.79023
28715	47.52416	52	60.78573
28716	47.54117	52	60.78123
28717	47.55813	52	60.77673
28718	47.57503	52	60.77223
28719	47.59187	52	60.76773
28720	47.60866	52	60.76323
28721	47.62539	52	60.75873
28722	47.64207	52	60.75423
28723	47.65869	52	60.74973
28724	47.67525	52	60.74523
28725	47.69176	52	60.74073
28726	47.70821	52	60.73623
28727	47.72461	52	60.73173
28728	47.74095	52	60.72723
28729	47.75723	52	60.72273
28730	47.77346	52	60.71823
28731	47.78963	52	60.71373
28732	47.80575	52	60.70923
28733	47.82181	52	60.70473
28734	47.83781	52	60.70023
28735	47.85376	52	60.69573
28736	47.86965	52	60.69123
28737	47.88548	52	60.68673
28738	47.90126	52	60.68223
28739	47.91698	52	60.67773
28740	47.93265	52	60.67323
28741	47.94825	52	60.66873
28742	47.9638	52	60.66423
28743	47.9793	52	60.65973
28744	47.99474	52	60.65523
28745	48.01012	52	60.65073
28746	48.02544	52	60.64623
28747	48.04071	52	60.64173
28748	48.05592	52	60.63723
28749	48.07108	52	60.63273
28750	48.08617	52	60.62823
28751	48.10121	52	60.62373
28752	48.1162	52	60.61923
28753	48.13112	52	60.61473
28754	48.14599	52	60.61023
28755	48.1608	52	60.60573
28756	48.17556	52	60.60123
28757	48.19025	52	60.59674
28758	48.20489	52	60.59224
28759	48.21948	52	60.58774
28760	48.234	52	60.58324
28761	48.24847	52	60.57874
28762	48.26288	52	60.57424
28763	48.27724	52	60.56974
28764	48.29153	52	60.56524
28765	48.30577	52	60.56074
28766	48.31995	52	60.55624
28767	48.33408	52	60.55174
28768	48.34814	52	60.54724
28769	48.36215	52	60.54274
28770	48.3761	52	60.53824
28771	48.39	52	60.53374
28772	48.40383	52	60.52924
28773	48.41761	52	60.52474
28774	48.43133	52	60.52024
28775	48.44499	52	60.51574
28776	48.4586	52	60.51124
28777	48.47214	52	60.50674
28778	48.48563	52	60.50224
28779	48.49906	52	60.49774
28780	48.51243	52	60.49324
28781	48.52575	52	60.48874
28782	48.539	52	60.48424
28783	48.5522	52	60.47974
28784	48.56534	52	60.47524
28785	48.57843	52	60.47074
28786	48.59145	52	60.46624
28787	48.60442	52	60.46174
28788	48.61732	52	60.45724
28789	48.63017	52	60.45274
28790	48.64296	52	60.44824
28791	48.6557	52	60.44374
28792	48.66837	52	60.43924
28793	48.68099	52	60.43474
28794	48.69354	52	60.43024
28795	48.70604	52	60.42574
28796	48.71848	52	60.42124
28797	48.73087	52	60.41674
28798	48.74319	52	60.41224
28799	48.75545	52	60.40774
28800	48.76766	52	60.40324
28801	48.77981	52	60.39874
28802	48.7919	52	60.39424
28803	48.80393	52	60.38974
28804	48.8159	52	60.38524
28805	48.82781	52	60.38074
28806	48.83967	52	60.37624
28807	48.85146	52	60.37174
28808	48.8632	52	60.36724
28809	48.87488	52	60.36274
28810	48.88649	52	60.35824
28811	48.89805	53	60.35374
28812	48.90955	53	60.34924
28813	48.921	53	60.34474
28814	48.93238	53	60.34024
28815	48.9437	53	60.33574
28816	48.95497	53	60.33124
28817	48.96617	53	60.32674
28818	48.97732	53	60.32224
28819	48.98841	53	60.31774
28820	48.99943	53	60.31324
28821	49.0104	53	60.30874
28822	49.02131	53	60.30424
28823	49.03216	53	60.29974
28824	49.04295	53	60.29524
28825	49.05368	53	60.29074
28826	49.06436	53	60.28624
28827	49.07497	53	60.28174
28828	49.08552	53	60.27724
28829	49.09602	53	60.27274
28830	49.10645	53	60.26824
28831	49.11683	53	60.26374
28832	49.12714	53	60.25924
28833	49.1374	53	60.25474
28834	49.1476	53	60.25024
28835	49.15773	53	60.24574
28836	49.16781	53	60.24124
28837	49.17783	53	60.23674
28838	49.18779	53	60.23224
28839	49.19768	53	60.22774
28840	49.20752	53	60.22324
28841	49.2173	53	60.21874
28842	49.22702	53	60.21424
28843	49.23668	53	60.20974
28844	49.24628	53	60.20524
28845	49.25582	53	60.20074
28846	49.2653	53	60.19625
28847	49.27472	53	60.19175
28848	49.28408	53	60.18725
28849	49.29338	53	60.18275
28850	49.30262	53	60.17825
28851	49.3118	53	60.17375
28852	49.32092	53	60.16925
28853	49.32998	53	60.16475
28854	49.33898	53	60.16025
28855	49.34792	53	60.15575
28856	49.3568	53	60.15125
28857	49.36562	53	60.14675
28858	49.37438	53	60.14225
28859	49.38308	53	60.13775
28860	49.39172	53	60.13325
28861	49.4003	53	60.12875
28862	49.40882	53	60.12425
28863	49.41728	53	60.11975
28864	49.42568	53	60.11525
28865	49.43402	53	60.11075
28866	49.4423	53	60.10625
28867	49.45051	53	60.10175
28868	49.45867	53	60.09725
28869	49.46677	53	60.09275
28870	49.47481	53	60.08825
28871	49.48278	53	60.08375
28872	49.4907	53	60.07925
28873	49.49856	53	60.07475
28874	49.50635	53	60.07025
28875	49.51409	53	60.06575
28876	49.52176	53	60.06125
28877	49.52937	53	60.05675
28878	49.53693	53	60.05225
28879	49.54442	53	60.04775
28880	49.55185	53	60.04325
28881	49.55922	53	60.03875
28882	49.56654	53	60.03425
28883	49.57379	53	60.02975
28884	49.58098	53	60.02525
28885	49.58811	53	60.02075
28886	49.59517	53	60.01625
28887	49.60218	53	60.01175
28888	49.60913	53	60.00725
28889	49.61602	53	60.00275
28890	49.62284	53	59.99825
28891	49.62961	53	59.99375
28892	49.63631	53	59.98925
28893	49.64295	53	59.98475
28894	49.64954	53	59.98025
28895	49.65606	53	59.97575
28896	49.66252	53	59.97125
28897	49.66892	53	59.96675
28898	49.67526	53	59.96225
28899	49.68154	53	59.95775
28900	49.68775	53	59.95325
28901	49.69391	53	59.94875
28902	49.70001	53	59.94425
28903	49.70604	53	59.93975
28904	49.71201	53	59.93525
28905	49.71793	53	59.93075
28906	49.72378	53	59.92625
28907	49.72957	53	59.92175
28908	49.7353	53	59.91725
28909	49.74097	53	59.91275
28910	49.74658	53	59.90825
28911	49.75212	53	59.90375
28912	49.75761	53	59.89925
28913	49.76303	53	59.89475
28914	49.7684	53	59.89025
28915	49.7737	53	59.88575
28916	49.77894	53	59.88125
28917	49.78412	53	59.87675
28918	49.78924	53	59.87225
28919	49.7943	53	59.86775
28920	49.79929	53	59.86325
28921	49.80423	53	59.85875
28922	49.8091	53	59.85425
28923	49.81392	53	59.84975
28924	49.81867	53	59.84525
28925	49.82336	53	59.84075
28926	49.82799	53	59.83625
28927	49.83255	53	59.83175
28928	49.83706	53	59.82725
28929	49.84151	53	59.82275
28930	49.84589	53	59.81825
28931	49.85021	53	59.81375
28932	49.85448	53	59.80925
28933	49.85868	53	59.80475
28934	49.86281	53	59.80025
28935	49.86689	53	59.79576
28936	49.87091	53	59.79126
28937	49.87486	53	59.78676
28938	49.87876	53	59.78226
28939	49.88259	53	59.77776
28940	49.88636	53	59.77326
28941	49.89007	53	59.76876
28942	49.89372	53	59.76426
28943	49.8973	53	59.75976
28944	49.90083	53	59.75526
28945	49.90429	53	59.75076
28946	49.90769	53	59.74626
28947	49.91103	53	59.74176
28948	49.91431	53	59.73726
28949	49.91753	53	59.73276
28950	49.92069	53	59.72826
28951	49.92378	53	59.72376
28952	49.92682	53	59.71926
28953	49.92979	53	59.71476
28954	49.9327	53	59.71026
28955	49.93555	53	59.70576
28956	49.93833	53	59.70126
28957	49.94106	53	59.69676
28958	49.94372	53	59.69226
28959	49.94633	53	59.68776
28960	49.94887	53	59.68326
28961	49.95135	53	59.67876
28962	49.95376	53	59.67426
28963	49.95612	53	59.66976
28964	49.95842	53	59.66526
28965	49.96065	53	59.66076
28966	49.96282	53	59.65626
28967	49.96493	53	59.65176
28968	49.96698	53	59.64726
28969	49.96897	53	59.64276
28970	49.97089	53	59.63826
28971	49.97275	53	59.63376
28972	49.97456	53	59.62926
28973	49.9763	53	59.62476
28974	49.97798	53	59.62026
28975	49.97959	53	59.61576
28976	49.98115	53	59.61126
28977	49.98264	53	59.60676
28978	49.98407	53	59.60226
28979	49.98545	53	59.59776
28980	49.98675	53	59.59326
28981	49.988	53	59.58876
28982	49.98919	53	59.58426
28983	49.99031	53	59.57976
28984	49.99137	53	59.57526
28985	49.99237	53	59.57076
28986	49.99331	53	59.56626
28987	49.99419	53	59.56176
28988	49.99501	53	59.55726
28989	49.99576	53	59.55276
28990	49.99645	53	59.54826
28991	49.99708	53	59.54376
28992	49.99765	53	59.53926
28993	49.99816	53	59.53476
28994	49.99861	53	59.53026
28995	49.99899	53	59.52576
28996	49.99931	53	59.52126
28997	49.99957	53	59.51676
28998	49.99977	53	59.51226
28999	49.99991	53	59.50776
29000	49.99998	53	59.50326
29001	50	53	59.49876
29002	49.99995	53	59.49426
29003	49.99984	53	59.48976
29004	49.99967	54	59.48526
29005	49.99944	54	59.48076
29006	49.99914	54	59.47626
29007	49.99879	54	59.47176
29008	49.99837	54	59.46726
29009	49.99789	54	59.46276
29010	49.99735	54	59.45826
29011	49.99674	54	59.45376
29012	49.99608	54	59.44926
29013	49.99535	54	59.44476
29014	49.99457	54	59.44026
29015	49.99372	54	59.43576
29016	49.9928	54	59.43126
29017	49.99183	54	59.42676
29018	49.9908	54	59.42226
29019	49.9897	54	59.41776
29020	49.98854	54	59.41326
29021	49.98732	54	59.40876
29022	49.98604	54	59.40426
29023	49.9847	54	59.39977
29024	49.98329	54	59.39527
29025	49.98183	54	59.39077
29026	49.9803	54	59.38627
29027	49.97871	54	59.38177
29028	49.97706	54	59.37727
29029	49.97535	54	59.37277
29030	49.97357	54	59.36827
29031	49.97174	54	59.36377
29032	49.96984	54	59.35927
29033	49.96788	54	59.35477
29034	49.96586	54	59.35027
29035	49.96378	54	59.34577
29036	49.96163	54	59.34127
29037	49.95943	54	59.33677
29038	49.95716	54	59.33227
29039	49.95483	54	59.32777
29040	49.95244	54	59.32327
29041	49.94999	54	59.31877
29042	49.94748	54	59.31427
29043	49.9449	54	59.30977
29044	49.94227	54	59.30527
29045	49.93957	54	59.30077
29046	49.93681	54	59.29627
29047	49.93399	54	59.29177
29048	49.9311	54	59.28727
29049	49.92816	54	59.28277
29050	49.92515	54	59.27827
29051	49.92209	54	59.27377
29052	49.91896	54	59.26927
29053	49.91577	54	59.26477
29054	49.91252	54	59.26027
29055	49.9092	54	59.25577
29056	49.90583	54	59.25127
29057	49.90239	54	59.24677
29058	49.8989	54	59.24227
29059	49.89534	54	59.23777
29060	49.89172	54	59.23327
29061	49.88804	54	59.22877
29062	49.88429	54	59.22427
29063	49.88049	54	59.21977
29064	49.87662	54	59.21527
29065	49.8727	54	59.21077
29066	49.86871	54	59.20627
29067	49.86466	54	59.20177
29068	49.86055	54	59.19727
29069	49.85637	54	59.19277
29070	49.85214	54	59.18827
29071	49.84784	54	59.18377
29072	49.84349	54	59.17927
29073	49.83907	54	59.17477
29074	49.83459	54	59.17027
29075	49.83005	54	59.16577
29076	49.82545	54	59.16127
29077	49.82079	54	59.15677
29078	49.81606	54	59.15227
29079	49.811279999999996	54	59.14777
29080	49.80643	54	59.14327
29081	49.80152	54	59.13877
29082	49.79655	54	59.13427
29083	49.79152	54	59.12977
29084	49.78643	54	59.12527
29085	49.78128	54	59.12077
29086	49.77606	54	59.11627
29087	49.77079	54	59.11177
29088	49.76545	54	59.10727
29089	49.76006	54	59.10277
29090	49.7546	54	59.09827
29091	49.74908	54	59.09377
29092	49.7435	54	59.08927
29093	49.73786	54	59.08477
29094	49.73216	54	59.08027
29095	49.72639	54	59.07577
29096	49.72057	54	59.07127
29097	49.71468	54	59.06677
29098	49.70874	54	59.06227
29099	49.70273	54	59.05777
29100	49.69666	54	59.05327
29101	49.69053	54	59.04877
29102	49.68434	54	59.04427
29103	49.67809	54	59.03977
29104	49.67178	54	59.03527
29105	49.66541	54	59.03077
29106	49.65897	54	59.02627
29107	49.65248	54	59.02177
29108	49.64592	54	59.01727
29109	49.63931	54	59.01277
29110	49.63263	54	59.00827
29111	49.62589	54	59.00377
29112	49.61909	54	58.99928
29113	49.61224	54	58.99478
29114	49.60532	54	58.99028
29115	49.59833	54	58.98578
29116	49.59129	54	58.98128
29117	49.58419	54	58.97678
29118	49.57703	54	58.97228
29119	49.56981	54	58.96778
29120	49.56252	54	58.96328
29121	49.55518	54	58.95878
29122	49.54777	54	58.95428
29123	49.54031	54	58.94978
29124	49.53278	54	58.94528
29125	49.52519	54	58.94078
29126	49.51755	54	58.936279999999996
29127	49.50984	54	58.93178
29128	49.50207	54	58.92728
29129	49.49424	54	58.92278
29130	49.48635	54	58.91828
29131	49.4784	54	58.91378
29132	49.47039	54	58.90928
29133	49.46232	54	58.90478
29134	49.45419	54	58.90028
29135	49.446	54	58.89578
29136	49.43775	54	58.89128
29137	49.42944	54	58.88678
29138	49.42107	54	58.88228
29139	49.41264	54	58.87778
29140	49.40414	54	58.87328
29141	49.39559	54	58.86878
29142	49.38698	54	58.86428
29143	49.37831	54	58.85978
29144	49.36957	54	58.85528
29145	49.36078	54	58.85078
29146	49.35193	54	58.84628
29147	49.34301	54	58.84178
29148	49.33404	54	58.83728
29149	49.32501	54	58.83278
29150	49.31591	54	58.82828
29151	49.30676	54	58.82378
29152	49.29755	54	58.81928
29153	49.28827	54	58.81478
29154	49.27894	54	58.81028
29155	49.26955	54	58.80578
29156	49.26009	54	58.80128
29157	49.25058	54	58.79678
29158	49.24101	54	58.79228
29159	49.23137	54	58.78778
29160	49.22168	54	58.78328
29161	49.21193	54	58.77878
29162	49.20212	54	58.77428
29163	49.19225	54	58.76978
29164	49.18232	54	58.76528
29165	49.17232	54	58.76078
29166	49.16227	54	58.75628
29167	49.15216	54	58.75178
29168	49.14199	54	58.74728
29169	49.13176	54	58.74278
29170	49.12148	54	58.73828
29171	49.11113	54	58.73378
29172	49.10072	54	58.72928
29173	49.09025	54	58.72478
29174	49.07973	54	58.72028
29175	49.06914	54	58.71578
29176	49.05849	54	58.71128
29177	49.04779	54	58.70678
29178	49.03702	54	58.70228
29179	49.0262	54	58.69778
29180	49.01532	54	58.69328
29181	49.00438	54	58.68878
29182	48.99338	54	58.68428
29183	48.98231	54	58.67978
29184	48.97119	54	58.67528
29185	48.96002	54	58.67078
29186	48.94878	54	58.66628
29187	48.93748	54	58.66178
29188	48.92613	54	58.65728
29189	48.91471	54	58.65278
29190	48.90324	54	58.64828
29191	48.8917	54	58.64378
29192	48.88011	54	58.63928
29193	48.86846	54	58.63478
29194	48.85675	54	58.63028
29195	48.84498	54	58.62578
29196	48.83315	54	58.62128
29197	48.82127	54	58.61678
29198	48.80932	54	58.61228
29199	48.79732	54	58.60778
29200	48.78526	54	58.60328
29201	48.77313	54	58.59879
29202	48.76095	54	58.59429
29203	48.74872	54	58.58979
29204	48.73642	54	58.58529
29205	48.72406	54	58.58079
29206	48.71165	54	58.57629
29207	48.69918	54	58.57179
29208	48.68664	54	58.56729
29209	48.67406	54	58.56279
29210	48.66141	54	58.55829
29211	48.6487	54	58.55379
29212	48.63594	54	58.54929
29213	48.62311	54	58.54479
29214	48.61023	54	58.54029
29215	48.59729	54	58.53579
29216	48.58429	54	58.53129
29217	48.57124	54	58.52679
29218	48.55812	54	58.52229
29219	48.54495	54	58.51779
29220	48.53172	54	58.51329
29221	48.51843	54	58.50879
29222	48.50509	54	58.50429
29223	48.49168	54	58.49979
29224	48.47822	54	58.49529
29225	48.4647	54	58.49079
29226	48.45112	54	58.48629
29227	48.43748	54	58.48179
29228	48.42379	54	58.477290000000004
29229	48.41004	54	58.47279
29230	48.39623	54	58.46829
29231	48.38236	54	58.46379
29232	48.36844	54	58.45929
29233	48.35445	54	58.45479
29234	48.34041	54	58.45029
29235	48.32632	54	58.44579
29236	48.31216	54	58.44129
29237	48.29795	54	58.43679
29238	48.28368	54	58.43229
29239	48.26935	54	58.42779
29240	48.25496	54	58.42329
29241	48.24052	54	58.41879
29242	48.22602	54	58.41429
29243	48.21146	54	58.40979
29244	48.19685	54	58.40529
29245	48.18218	54	58.40079
29246	48.16745	54	58.39629
29247	48.15266	54	58.39179
29248	48.13782	54	58.38729
29249	48.12292	54	58.38279
29250	48.10796	54	58.37829
29251	48.09295	54	58.37379
29252	48.07788	54	58.36929
29253	48.06275	54	58.36479
29254	48.04756	54	58.36029
29255	48.03232	54	58.35579
29256	48.01702	54	58.35129
29257	48.00167	54	58.34679
29258	47.98625	54	58.34229
29259	47.97078	54	58.33779
29260	47.95526	54	58.33329
29261	47.93968	54	58.32879
29262	47.92404	54	58.32429
29263	47.90834	54	58.31979
29264	47.89259	54	58.31529
29265	47.87678	54	58.31079
29266	47.86092	54	58.30629
29267	47.84499	54	58.30179
29268	47.82902	54	58.29729
29269	47.81298	54	58.29279
29270	47.79689	54	58.28829
29271	47.78075	54	58.28379
29272	47.76454	54	58.27929
29273	47.74828	54	58.27479
29274	47.73197	54	58.27029
29275	47.7156	54	58.26579
29276	47.69917	54	58.26129
29277	47.68269	54	58.25679
29278	47.66615	54	58.25229
29279	47.64955	54	58.24779
29280	47.6329	54	58.24329
29281	47.61619	54	58.23879
29282	47.59943	54	58.23429
29283	47.58261	54	58.22979
29284	47.56574	54	58.22529
29285	47.54881	54	58.22079
29286	47.53182	54	58.21629
29287	47.51478	54	58.21179
29288	47.49768	54	58.20729
29289	47.48053	54	58.20279
29290	47.46332	54	58.1983
29291	47.44606	54	58.1938
29292	47.42874	54	58.1893
29293	47.41137	54	58.1848
29294	47.39394	54	58.1803
29295	47.37646	54	58.1758
29296	47.35892	54	58.1713
29297	47.34132	54	58.1668
29298	47.32367	54	58.1623
29299	47.30597	54	58.1578
29300	47.28821	54	58.1533
29301	47.27039	54	58.1488
29302	47.25252	54	58.1443
29303	47.2346	54	58.1398
29304	47.21662	54	58.1353
29305	47.19858	54	58.1308
29306	47.18049	54	58.1263
29307	47.162350000000004	54	58.1218
29308	47.14415	54	58.1173
29309	47.1259	54	58.1128
29310	47.10759	54	58.1083
29311	47.08923	54	58.1038
29312	47.07081	54	58.0993
29313	47.05234	54	58.0948
29314	47.03381	54	58.0903
29315	47.01523	54	58.0858
29316	46.9966	54	58.0813
29317	46.97791	54	58.0768
29318	46.95917	54	58.0723
29319	46.94037	54	58.0678
29320	46.92152	54	58.0633
29321	46.90261	54	58.0588
29322	46.88365	54	58.0543
29323	46.86464	54	58.0498
29324	46.84557	54	58.0453
29325	46.82645	54	58.0408
29326	46.80728	54	58.0363
29327	46.78805	54	58.0318
29328	46.76877	54	58.0273
29329	46.74943	54	58.0228
29330	46.73004	54	58.0183
29331	46.7106	54	58.0138
29332	46.6911	54	58.0093
29333	46.67155	54	58.0048
29334	46.65194	54	58.0003
29335	46.63229	54	57.9958
29336	46.61258	54	57.9913
29337	46.59281	54	57.9868
29338	46.57299	54	57.9823
29339	46.55312	54	57.9778
29340	46.5332	54	57.9733
29341	46.51322	54	57.9688
29342	46.49319	54	57.9643
29343	46.47311	54	57.9598
29344	46.45297	54	57.9553
29345	46.43278	54	57.9508
29346	46.41254	54	57.9463
29347	46.39225	54	57.9418
29348	46.3719	54	57.9373
29349	46.3515	54	57.9328
29350	46.33104	54	57.9283
29351	46.31054	54	57.9238
29352	46.28998	54	57.9193
29353	46.26937	54	57.9148
29354	46.24871	54	57.9103
29355	46.22799	54	57.9058
29356	46.20722	54	57.9013
29357	46.1864	54	57.8968
29358	46.16553	54	57.8923
29359	46.14461	54	57.8878
29360	46.12363	54	57.8833
29361	46.1026	54	57.8788
29362	46.08152	54	57.8743
29363	46.06038	54	57.8698
29364	46.0392	54	57.8653
29365	46.01796	54	57.8608
29366	45.99667	54	57.8563
29367	45.97533	54	57.8518
29368	45.95394	54	57.8473
29369	45.9325	54	57.8428
29370	45.911	54	57.8383
29371	45.88945	54	57.8338
29372	45.86785	54	57.8293
29373	45.8462	54	57.8248
29374	45.8245	54	57.8203
29375	45.80275	54	57.8158
29376	45.78094	54	57.8113
29377	45.75909	54	57.8068
29378	45.73718	54	57.8023
29379	45.71522	54	57.79781
29380	45.69321	54	57.79331
29381	45.67115	54	57.78881
29382	45.64904	54	57.78431
29383	45.62688	54	57.77981
29384	45.60467	54	57.77531
29385	45.5824	54	57.77081
29386	45.56009	54	57.76631
29387	45.53772	54	57.76181
29388	45.5153	54	57.75731
29389	45.49284	54	57.75281
29390	45.47032	54	57.74831
29391	45.44775	54	57.74381
29392	45.42513	54	57.73931
29393	45.40246	54	57.73481
29394	45.37975	54	57.73031
29395	45.35698	54	57.72581
29396	45.33416	54	57.72131
29397	45.31129	54	57.71681
29398	45.28837	54	57.71231
29399	45.2654	54	57.70781
29400	45.24238	54	57.70331
29401	45.21931	54	57.69881
29402	45.19619	54	57.69431
29403	45.17302	54	57.68981
29404	45.1498	54	57.68531
29405	45.12653	54	57.68081
29406	45.10321	54	57.67631
29407	45.07984	54	57.67181
29408	45.05642	54	57.66731
29409	45.03296	54	57.66281
29410	45.00944	54	57.65831
29411	44.98587	54	57.65381
29412	44.96226	54	57.64931
29413	44.93859	54	57.64481
29414	44.91488	54	57.64031
29415	44.89111	54	57.63581
29416	44.8673	54	57.63131
29417	44.84344	54	57.62681
29418	44.81953	54	57.62231
29419	44.79557	54	57.61781
29420	44.77156	54	57.61331
29421	44.74751	54	57.60881
29422	44.7234	54	57.60431
29423	44.69925	54	57.59981
29424	44.67505	54	57.59531
29425	44.65079	54	57.59081
29426	44.62649	54	57.58631
29427	44.60215	54	57.58181
29428	44.57775	54	57.57731
29429	44.5533	54	57.57281
29430	44.52881	54	57.56831
29431	44.50427	54	57.56381
29432	44.47968	54	57.55931
29433	44.45504	54	57.55481
29434	44.43036	54	57.55031
29435	44.40562	54	57.54581
29436	44.38084	54	57.54131
29437	44.35601	54	57.53681
29438	44.33114	54	57.53231
29439	44.30621	54	57.52781
29440	44.28124	54	57.52331
29441	44.25622	54	57.51881
29442	44.23115	54	57.51431
29443	44.20604	54	57.50981
29444	44.18088	54	57.50531
29445	44.15567	54	57.50081
29446	44.13041	54	57.49631
29447	44.10511	54	57.49181
29448	44.07976	54	57.48731
29449	44.05436	54	57.48281
29450	44.02891	54	57.47831
29451	44.00342	54	57.47381
29452	43.97788	54	57.46931
29453	43.9523	54	57.46481
29454	43.92666	54	57.46031
29455	43.90098	54	57.45581
29456	43.87526	54	57.45131
29457	43.84949	54	57.44681
29458	43.82367	54	57.44231
29459	43.7978	54	57.43781
29460	43.77189	54	57.43331
29461	43.74593	54	57.42881
29462	43.71993	54	57.42431
29463	43.69388	54	57.41981
29464	43.66778	54	57.41531
29465	43.64164	54	57.41081
29466	43.61545	54	57.40631
29467	43.58921	54	57.40181
29468	43.56293	54	57.39732
29469	43.53661	54	57.39282
29470	43.51024	54	57.38832
29471	43.48382	54	57.38382
29472	43.45736	54	57.37932
29473	43.43085	54	57.37482
29474	43.40429	54	57.37032
29475	43.37769	54	57.36582
29476	43.35105	54	57.36132
29477	43.32436	54	57.35682
29478	43.29762	54	57.35232
29479	43.27084	54	57.34782
29480	43.24402	54	57.34332
29481	43.21714	54	57.33882
29482	43.19023	54	57.33432
29483	43.16327	54	57.32982
29484	43.13626	54	57.32532
29485	43.10921	54	57.32082
29486	43.08212	54	57.31632
29487	43.05498	54	57.31182
29488	43.02779	54	57.30732
29489	43.00057	54	57.30282
29490	42.97329	54	57.29832
29491	42.94598	54	57.29382
29492	42.91861	54	57.28932
29493	42.89121	54	57.28482
29494	42.86376	54	57.28032
29495	42.83626	54	57.27582
29496	42.80873	54	57.27132
29497	42.78114	54	57.26682
29498	42.75352	54	57.26232
29499	42.72585	54	57.25782
29500	42.69814	54	57.25332
29501	42.67038	54	57.24882
29502	42.64258	54	57.24432
29503	42.61473	54	57.23982
29504	42.58685	54	57.23532
29505	42.55892	54	57.23082
29506	42.53094	54	57.22632
29507	42.50292	54	57.22182
29508	42.47486	54	57.21732
29509	42.44676	54	57.21282
29510	42.41861	54	57.20832
29511	42.39042	54	57.20382
29512	42.36219	54	57.19932
29513	42.33391	54	57.19482
29514	42.3056	54	57.19032
29515	42.27724	54	57.18582
29516	42.24883	54	57.18132
29517	42.22039	54	57.17682
29518	42.1919	54	57.17232
29519	42.16337	54	57.16782
29520	42.13479	54	57.16332
29521	42.10618	54	57.15882
29522	42.07752	54	57.15432
29523	42.04882	54	57.14982
29524	42.02008	54	57.14532
29525	41.99129	54	57.14082
29526	41.96247	54	57.13632
29527	41.9336	54	57.13182
29528	41.90469	54	57.12732
29529	41.87574	54	57.12282
29530	41.84674	54	57.11832
29531	41.81771	54	57.11382
29532	41.78863	54	57.10932
29533	41.75952	54	57.10482
29534	41.73036	54	57.10032
29535	41.70116	54	57.09582
29536	41.67191	54	57.09132
29537	41.64263	54	57.08682
29538	41.61331	54	57.08232
29539	41.58394	54	57.07782
29540	41.55454	54	57.07332
29541	41.52509	54	57.06882
29542	41.49561	54	57.06432
29543	41.46608	54	57.05982
29544	41.43651	54	57.05532
29545	41.4069	54	57.05082
29546	41.37725	54	57.04632
29547	41.34756	54	57.04182
29548	41.31783	54	57.03732
29549	41.28806	54	57.03282
29550	41.25825	54	57.02832
29551	41.2284	54	57.02382
29552	41.19851	54	57.01932
29553	41.16858	54	57.01482
29554	41.13861	54	57.01032
29555	41.1086	54	57.00582
29556	41.07855	54	57.00132
29557	41.04846	54	56.99683
29558	41.01833	54	56.99233
29559	40.98816	54	56.98783
29560	40.95795	54	56.98333
29561	40.9277	54	56.97883
29562	40.89741	54	56.97433
29563	40.86709	54	56.96983
29564	40.83672	54	56.96533
29565	40.80632	54	56.96083
29566	40.77587	54	56.95633
29567	40.74539	54	56.95183
29568	40.71487	54	56.94733
